ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0070830	bicellular tight junction assembly	1/291	69/18903	0.657820030436233	0.765793860844876	0.641098264633187	ARL2	1
GO:0150116	regulation of cell-substrate junction organization	1/291	69/18903	0.657820030436233	0.765793860844876	0.641098264633187	DUSP3	1
GO:0022898	regulation of transmembrane transporter activity	4/291	291/18903	0.65817180863385	0.765875249654115	0.641166400755753	GSTO1/CCR2/PARK7/ACTB	4
GO:0002377	immunoglobulin production	3/291	219/18903	0.658333415235399	0.765875249654115	0.641166400755753	GPI/IGLV3-19/IGLV3-25	3
GO:0001508	action potential	2/291	146/18903	0.660316958158347	0.767924166154522	0.642881688485195	GNA15/KCNJ2	2
GO:0010632	regulation of epithelial cell migration	4/291	292/18903	0.660807246577427	0.768235688212196	0.643142484844087	GPI/HSPB1/ANXA3/CEACAM1	4
GO:0043627	response to estrogen	1/291	70/18903	0.663106978038604	0.770365699957584	0.644925662933436	CITED4	1
GO:0006119	oxidative phosphorylation	2/291	147/18903	0.663977616900326	0.770365699957584	0.644925662933436	PARK7/UQCRH	2
GO:0008584	male gonad development	2/291	147/18903	0.663977616900326	0.770365699957584	0.644925662933436	MEA1/TNFSF10	2
GO:0017015	regulation of transforming growth factor beta receptor signaling pathway	2/291	147/18903	0.663977616900326	0.770365699957584	0.644925662933436	LRG1/FAM89B	2
GO:0035296	regulation of tube diameter	2/291	147/18903	0.663977616900326	0.770365699957584	0.644925662933436	CRP/GPX1	2
GO:0097746	blood vessel diameter maintenance	2/291	147/18903	0.663977616900326	0.770365699957584	0.644925662933436	CRP/GPX1	2
GO:0043583	ear development	3/291	221/18903	0.664354286141977	0.770543889971252	0.64507483794564	CCNA2/LRP10/MAPKAPK2	3
GO:0002687	positive regulation of leukocyte migration	2/291	148/18903	0.667606557408589	0.773058079472713	0.647179637433804	CCR2/C3AR1	2
GO:0035150	regulation of tube size	2/291	148/18903	0.667606557408589	0.773058079472713	0.647179637433804	CRP/GPX1	2
GO:0046546	development of primary male sexual characteristics	2/291	148/18903	0.667606557408589	0.773058079472713	0.647179637433804	MEA1/TNFSF10	2
GO:0003208	cardiac ventricle morphogenesis	1/291	71/18903	0.668312514564424	0.773058079472713	0.647179637433804	SMARCD3	1
GO:0009988	cell-cell recognition	1/291	71/18903	0.668312514564424	0.773058079472713	0.647179637433804	ALDOA	1
GO:0032715	negative regulation of interleukin-6 production	1/291	71/18903	0.668312514564424	0.773058079472713	0.647179637433804	ORM1	1
GO:0032922	circadian regulation of gene expression	1/291	71/18903	0.668312514564424	0.773058079472713	0.647179637433804	ATF4	1
GO:2000036	regulation of stem cell population maintenance	1/291	71/18903	0.668312514564424	0.773058079472713	0.647179637433804	ACTB	1
GO:0016525	negative regulation of angiogenesis	2/291	149/18903	0.671203885026616	0.776142691289566	0.649761976342436	STAT1/CCR2	2
GO:0071692	protein localization to extracellular region	5/291	368/18903	0.671976792430947	0.776776385895747	0.650292485312412	ATP13A2/PARK7/SAA1/BAD/PLEK	5
GO:0050679	positive regulation of epithelial cell proliferation	3/291	224/18903	0.673241013522445	0.777424622282715	0.650835168198768	LRG1/STAT3/BAD	3
GO:0014743	regulation of muscle hypertrophy	1/291	72/18903	0.673437889365919	0.777424622282715	0.650835168198768	G6PD	1
GO:0033143	regulation of intracellular steroid hormone receptor signaling pathway	1/291	72/18903	0.673437889365919	0.777424622282715	0.650835168198768	PARK7	1
GO:0045911	positive regulation of DNA recombination	1/291	72/18903	0.673437889365919	0.777424622282715	0.650835168198768	ACTB	1
GO:0098876	vesicle-mediated transport to the plasma membrane	2/291	150/18903	0.674769709368077	0.77844174220352	0.651686668647508	VAMP5/SNX3	2
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	2/291	150/18903	0.674769709368077	0.77844174220352	0.651686668647508	LRG1/FAM89B	2
GO:0030072	peptide hormone secretion	3/291	225/18903	0.676164707657155	0.779790617778903	0.652815904378949	PARK7/FFAR2/BAD	3
GO:2000181	negative regulation of blood vessel morphogenesis	2/291	151/18903	0.678304144161368	0.78064120090063	0.653527985516116	STAT1/CCR2	2
GO:0002067	glandular epithelial cell differentiation	1/291	73/18903	0.678484332687809	0.78064120090063	0.653527985516116	BAD	1
GO:0008333	endosome to lysosome transport	1/291	73/18903	0.678484332687809	0.78064120090063	0.653527985516116	SORT1	1
GO:0042246	tissue regeneration	1/291	73/18903	0.678484332687809	0.78064120090063	0.653527985516116	GPX1	1
GO:0050805	negative regulation of synaptic transmission	1/291	73/18903	0.678484332687809	0.78064120090063	0.653527985516116	LRRK2	1
GO:0071677	positive regulation of mononuclear cell migration	1/291	73/18903	0.678484332687809	0.78064120090063	0.653527985516116	CCR2	1
GO:0072678	T cell migration	1/291	73/18903	0.678484332687809	0.78064120090063	0.653527985516116	CCR2	1
GO:1901343	negative regulation of vasculature development	2/291	152/18903	0.681807307097897	0.78420327629575	0.656510041746998	STAT1/CCR2	2
GO:0001707	mesoderm formation	1/291	74/18903	0.683453055958539	0.784268058232822	0.65656427512436	GPI	1
GO:0007585	respiratory gaseous exchange by respiratory system	1/291	74/18903	0.683453055958539	0.784268058232822	0.65656427512436	SFTPA2	1
GO:0030330	DNA damage response, signal transduction by p53 class mediator	1/291	74/18903	0.683453055958539	0.784268058232822	0.65656427512436	FOXM1	1
GO:0043967	histone H4 acetylation	1/291	74/18903	0.683453055958539	0.784268058232822	0.65656427512436	ACTB	1
GO:0051926	negative regulation of calcium ion transport	1/291	74/18903	0.683453055958539	0.784268058232822	0.65656427512436	GSTO1	1
GO:0070988	demethylation	1/291	74/18903	0.683453055958539	0.784268058232822	0.65656427512436	APOBEC3A	1
GO:2000756	regulation of peptidyl-lysine acetylation	1/291	74/18903	0.683453055958539	0.784268058232822	0.65656427512436	PARK7	1
GO:0051054	positive regulation of DNA metabolic process	4/291	301/18903	0.683907004967003	0.784528327849894	0.656782164570035	SMARCD3/FOXM1/ANXA3/ACTB	4
GO:0048511	rhythmic process	4/291	302/18903	0.686404543460041	0.787131903423301	0.658961795234757	ATF4/TNFAIP6/PHLPP1/RETN	4
GO:0071902	positive regulation of protein serine/threonine kinase activity	3/291	229/18903	0.687666957791742	0.787695344606565	0.659433490273439	ELANE/LRRK2/S100A12	3
GO:0005977	glycogen metabolic process	1/291	75/18903	0.688345252077083	0.787695344606565	0.659433490273439	PYGL	1
GO:0032890	regulation of organic acid transport	1/291	75/18903	0.688345252077083	0.787695344606565	0.659433490273439	ERFE	1
GO:0043536	positive regulation of blood vessel endothelial cell migration	1/291	75/18903	0.688345252077083	0.787695344606565	0.659433490273439	HSPB1	1
GO:0120192	tight junction assembly	1/291	75/18903	0.688345252077083	0.787695344606565	0.659433490273439	ARL2	1
GO:0034763	negative regulation of transmembrane transport	2/291	154/18903	0.688720307096649	0.787695344606565	0.659433490273439	GSTO1/OAZ1	2
GO:0043524	negative regulation of neuron apoptotic process	2/291	154/18903	0.688720307096649	0.787695344606565	0.659433490273439	GPI/PARK7	2
GO:0050905	neuromuscular process	2/291	154/18903	0.688720307096649	0.787695344606565	0.659433490273439	GSTO1/KCNJ2	2
GO:0006473	protein acetylation	3/291	230/18903	0.690494457269313	0.789117296813412	0.660623903436578	PARK7/ACTB/ESCO2	3
GO:0001937	negative regulation of endothelial cell proliferation	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	STAT1	1
GO:0002637	regulation of immunoglobulin production	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	GPI	1
GO:0006073	cellular glucan metabolic process	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	PYGL	1
GO:0006809	nitric oxide biosynthetic process	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	MMP8	1
GO:0015807	L-amino acid transport	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	SLC7A1	1
GO:0015986	proton motive force-driven ATP synthesis	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	VPS9D1	1
GO:0019226	transmission of nerve impulse	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	TYMP	1
GO:0044042	glucan metabolic process	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	PYGL	1
GO:0048332	mesoderm morphogenesis	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	GPI	1
GO:0060420	regulation of heart growth	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	G6PD	1
GO:0070192	chromosome organization involved in meiotic cell cycle	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	BUB1B	1
GO:0086003	cardiac muscle cell contraction	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	KCNJ2	1
GO:2000142	regulation of DNA-templated transcription initiation	1/291	76/18903	0.693162095695395	0.789117296813412	0.660623903436578	MED9	1
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	6/291	450/18903	0.694905006335225	0.790840821048391	0.662066783110332	UBE2J1/PARK7/DNAJB12/LRRK2/FBXW5/UBE2C	6
GO:0006024	glycosaminoglycan biosynthetic process	1/291	77/18903	0.697904743496565	0.791906367949125	0.662958825086474	ST3GAL4	1
GO:0009123	nucleoside monophosphate metabolic process	1/291	77/18903	0.697904743496565	0.791906367949125	0.662958825086474	TYMP	1
GO:0010827	regulation of glucose transmembrane transport	1/291	77/18903	0.697904743496565	0.791906367949125	0.662958825086474	ERFE	1
GO:0030968	endoplasmic reticulum unfolded protein response	1/291	77/18903	0.697904743496565	0.791906367949125	0.662958825086474	ATF4	1
GO:0031279	regulation of cyclase activity	1/291	77/18903	0.697904743496565	0.791906367949125	0.662958825086474	CCR2	1
GO:0032720	negative regulation of tumor necrosis factor production	1/291	77/18903	0.697904743496565	0.791906367949125	0.662958825086474	ORM1	1
GO:0034121	regulation of toll-like receptor signaling pathway	1/291	77/18903	0.697904743496565	0.791906367949125	0.662958825086474	IRF1	1
GO:0043297	apical junction assembly	1/291	77/18903	0.697904743496565	0.791906367949125	0.662958825086474	ARL2	1
GO:0072088	nephron epithelium morphogenesis	1/291	77/18903	0.697904743496565	0.791906367949125	0.662958825086474	STAT1	1
GO:0090101	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2/291	158/18903	0.702176629220142	0.794854815347229	0.665427171474366	TNFAIP6/FAM89B	2
GO:0090501	RNA phosphodiester bond hydrolysis	2/291	158/18903	0.702176629220142	0.794854815347229	0.665427171474366	RMRP/RNASEK	2
GO:0009064	glutamine family amino acid metabolic process	1/291	78/18903	0.702574334468758	0.794854815347229	0.665427171474366	SLC39A8	1
GO:0034637	cellular carbohydrate biosynthetic process	1/291	78/18903	0.702574334468758	0.794854815347229	0.665427171474366	IMPA2	1
GO:0045913	positive regulation of carbohydrate metabolic process	1/291	78/18903	0.702574334468758	0.794854815347229	0.665427171474366	NNMT	1
GO:0070897	transcription preinitiation complex assembly	1/291	78/18903	0.702574334468758	0.794854815347229	0.665427171474366	MED9	1
GO:1901264	carbohydrate derivative transport	1/291	78/18903	0.702574334468758	0.794854815347229	0.665427171474366	NPC2	1
GO:1901568	fatty acid derivative metabolic process	1/291	78/18903	0.702574334468758	0.794854815347229	0.665427171474366	ACOT7	1
GO:1902475	L-alpha-amino acid transmembrane transport	1/291	78/18903	0.702574334468758	0.794854815347229	0.665427171474366	SLC7A1	1
GO:0007292	female gamete generation	2/291	159/18903	0.705464487210814	0.79786324126593	0.667945729972118	TNFAIP6/ETV6	2
GO:0007193	adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	1/291	79/18903	0.707171990174978	0.799270960099599	0.669124227407917	MARCO	1
GO:0086001	cardiac muscle cell action potential	1/291	79/18903	0.707171990174978	0.799270960099599	0.669124227407917	KCNJ2	1
GO:0016358	dendrite development	3/291	237/18903	0.70975103569406	0.801923479649095	0.671344832412783	SCARF1/CFL1/LRRK2	3
GO:0008344	adult locomotory behavior	1/291	80/18903	0.711698815018746	0.803073409694462	0.672307517273851	PARK7	1
GO:0042440	pigment metabolic process	1/291	80/18903	0.711698815018746	0.803073409694462	0.672307517273851	ALAS1	1
GO:0070227	lymphocyte apoptotic process	1/291	80/18903	0.711698815018746	0.803073409694462	0.672307517273851	CD274	1
GO:0072028	nephron morphogenesis	1/291	80/18903	0.711698815018746	0.803073409694462	0.672307517273851	STAT1	1
GO:0001570	vasculogenesis	1/291	81/18903	0.716155896505732	0.80678488797482	0.675414648848575	CEACAM1	1
GO:0006023	aminoglycan biosynthetic process	1/291	81/18903	0.716155896505732	0.80678488797482	0.675414648848575	ST3GAL4	1
GO:0014855	striated muscle cell proliferation	1/291	81/18903	0.716155896505732	0.80678488797482	0.675414648848575	FES	1
GO:0072332	intrinsic apoptotic signaling pathway by p53 class mediator	1/291	81/18903	0.716155896505732	0.80678488797482	0.675414648848575	E2F1	1
GO:0120193	tight junction organization	1/291	81/18903	0.716155896505732	0.80678488797482	0.675414648848575	ARL2	1
GO:0070372	regulation of ERK1 and ERK2 cascade	4/291	315/18903	0.717609970880873	0.808159386834866	0.676565335579001	GBP1/MARCO/DUSP3/CEACAM1	4
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	5/291	390/18903	0.720315961757669	0.809616145478823	0.677784887584289	ZYX/LRG1/STAT3/TNFAIP6/FAM89B	5
GO:0021766	hippocampus development	1/291	82/18903	0.72054430550142	0.809616145478823	0.677784887584289	ANXA3	1
GO:0031016	pancreas development	1/291	82/18903	0.72054430550142	0.809616145478823	0.677784887584289	BAD	1
GO:0046209	nitric oxide metabolic process	1/291	82/18903	0.72054430550142	0.809616145478823	0.677784887584289	MMP8	1
GO:0051279	regulation of release of sequestered calcium ion into cytosol	1/291	82/18903	0.72054430550142	0.809616145478823	0.677784887584289	GSTO1	1
GO:0060395	SMAD protein signal transduction	1/291	82/18903	0.72054430550142	0.809616145478823	0.677784887584289	FAM89B	1
GO:2000736	regulation of stem cell differentiation	1/291	82/18903	0.72054430550142	0.809616145478823	0.677784887584289	STAT3	1
GO:0065004	protein-DNA complex assembly	3/291	242/18903	0.722935506369804	0.811041154278802	0.678977859629985	H4C15/H2BC12/MED9	3
GO:0150063	visual system development	5/291	392/18903	0.724448932432747	0.811041154278802	0.678977859629985	SMARCD3/ATF4/STAT3/C1QA/TSPAN12	5
GO:0010948	negative regulation of cell cycle process	4/291	318/18903	0.724478565535911	0.811041154278802	0.678977859629985	BUB1B/SPC24/PTTG1/E2F1	4
GO:0006606	protein import into nucleus	2/291	165/18903	0.72456257547442	0.811041154278802	0.678977859629985	STAT3/LRRK2	2
GO:0051168	nuclear export	2/291	165/18903	0.72456257547442	0.811041154278802	0.678977859629985	PARK7/LZTS2	2
GO:0006900	vesicle budding from membrane	1/291	83/18903	0.724865096484847	0.811041154278802	0.678977859629985	SNX3	1
GO:0007492	endoderm development	1/291	83/18903	0.724865096484847	0.811041154278802	0.678977859629985	MMP8	1
GO:0030500	regulation of bone mineralization	1/291	83/18903	0.724865096484847	0.811041154278802	0.678977859629985	SRGN	1
GO:0031507	heterochromatin formation	1/291	83/18903	0.724865096484847	0.811041154278802	0.678977859629985	LMNB1	1
GO:0042310	vasoconstriction	1/291	83/18903	0.724865096484847	0.811041154278802	0.678977859629985	CRP	1
GO:0055013	cardiac muscle cell development	1/291	83/18903	0.724865096484847	0.811041154278802	0.678977859629985	G6PD	1
GO:0061912	selective autophagy	1/291	83/18903	0.724865096484847	0.811041154278802	0.678977859629985	LRSAM1	1
GO:2001057	reactive nitrogen species metabolic process	1/291	83/18903	0.724865096484847	0.811041154278802	0.678977859629985	MMP8	1
GO:1904062	regulation of cation transmembrane transport	5/291	394/18903	0.728538208018156	0.814886972310463	0.682197456171896	GSTO1/G6PD/CCR2/PARK7/KCNJ2	5
GO:0051851	modulation by host of symbiont process	1/291	84/18903	0.729119307798498	0.815009090335279	0.682299689498373	CFL1	1
GO:0097006	regulation of plasma lipoprotein particle levels	1/291	84/18903	0.729119307798498	0.815009090335279	0.682299689498373	MPO	1
GO:0046700	heterocycle catabolic process	6/291	468/18903	0.730023427566198	0.815711842024965	0.682888010862335	ACOT7/TYMP/APOBEC3A/MAPKAPK2/E2F1/IGF2BP2	6
GO:0016571	histone methylation	2/291	167/18903	0.730692657563765	0.815711842024965	0.682888010862335	MYB/NNMT	2
GO:0030307	positive regulation of cell growth	2/291	167/18903	0.730692657563765	0.815711842024965	0.682888010862335	S100A9/S100A8	2
GO:0043271	negative regulation of ion transport	2/291	167/18903	0.730692657563765	0.815711842024965	0.682888010862335	GSTO1/ATF4	2
GO:0048041	focal adhesion assembly	1/291	85/18903	0.733307961894392	0.818366946812029	0.68511078014587	DUSP3	1
GO:0006813	potassium ion transport	3/291	247/18903	0.735650363454853	0.820715877058483	0.687077229841725	ATF4/KCNJ15/KCNJ2	3
